RecordID,MeterID,Timestamp,Consumption
1404,208,2023-11-10 16:00:00,3.87
1405,208,2023-11-11 00:00:00,8.22
1406,208,2023-11-11 08:00:00,3.61
1407,208,2023-11-11 16:00:00,7.53
1408,208,2023-11-12 00:00:00,2.05
1409,208,2023-11-12 08:00:00,4.4
1410,208,2023-11-12 16:00:00,2.69
1411,208,2023-11-13 00:00:00,6.48
1412,208,2023-11-13 08:00:00,2.75
1413,208,2023-11-13 16:00:00,4.67
1414,208,2023-11-14 00:00:00,3.73
1415,208,2023-11-14 08:00:00,6.6
1416,208,2023-11-14 16:00:00,9.05
1417,208,2023-11-15 00:00:00,5.76
1418,208,2023-11-15 08:00:00,8.62
1419,208,2023-11-15 16:00:00,3.58
1420,208,2023-11-16 00:00:00,1.1
1421,208,2023-11-16 08:00:00,3.28
1422,208,2023-11-16 16:00:00,9.04
1423,208,2023-11-17 00:00:00,9.02
1424,208,2023-11-17 08:00:00,4.88
1425,208,2023-11-17 16:00:00,7.34
1426,208,2023-11-18 00:00:00,5.66
1427,208,2023-11-18 08:00:00,3.78
1428,208,2023-11-18 16:00:00,3.02
1429,208,2023-11-19 00:00:00,7.74
1430,208,2023-11-19 08:00:00,3.85
1431,208,2023-11-19 16:00:00,3.44
1432,208,2023-11-20 00:00:00,1.03
1433,208,2023-11-20 08:00:00,0.91
1434,208,2023-11-20 16:00:00,9.67
1435,208,2023-11-21 00:00:00,7.01
1436,208,2023-11-21 08:00:00,8.45
1437,208,2023-11-21 16:00:00,8.21
1438,208,2023-11-22 00:00:00,8.68
1439,208,2023-11-22 08:00:00,8.16
1440,208,2023-11-22 16:00:00,3.96
1441,208,2023-11-23 00:00:00,5.25
1442,208,2023-11-23 08:00:00,1.35
1443,208,2023-11-23 16:00:00,0.51
1444,208,2023-11-24 00:00:00,2.0
1445,208,2023-11-24 08:00:00,8.9
1446,208,2023-11-24 16:00:00,7.79
1447,208,2023-11-25 00:00:00,3.37
1448,208,2023-11-25 08:00:00,9.46
1449,208,2023-11-25 16:00:00,2.52
1450,208,2023-11-26 00:00:00,2.82
1451,208,2023-11-26 08:00:00,1.44
1452,208,2023-11-26 16:00:00,4.59
1453,208,2023-11-27 00:00:00,7.68
1454,208,2023-11-27 08:00:00,5.71
1455,208,2023-11-27 16:00:00,4.83
1456,208,2023-11-28 00:00:00,4.45
1457,208,2023-11-28 08:00:00,2.04
1458,208,2023-11-28 16:00:00,0.51
1459,208,2023-11-29 00:00:00,4.12
1460,208,2023-11-29 08:00:00,9.31
1461,208,2023-11-29 16:00:00,9.52
1462,208,2023-11-30 00:00:00,9.16
1463,208,2023-11-30 08:00:00,0.54
1464,208,2023-11-30 16:00:00,7.6
1465,209,2023-10-01 00:00:00,3.91
1466,209,2023-10-01 08:00:00,8.17
1467,209,2023-10-01 16:00:00,2.91
1468,209,2023-10-02 00:00:00,5.69
1469,209,2023-10-02 08:00:00,4.71
1470,209,2023-10-02 16:00:00,4.69
1471,209,2023-10-03 00:00:00,3.79
1472,209,2023-10-03 08:00:00,7.23
1473,209,2023-10-03 16:00:00,6.94
1474,209,2023-10-04 00:00:00,1.02
1475,209,2023-10-04 08:00:00,3.14
1476,209,2023-10-04 16:00:00,5.11
1477,209,2023-10-05 00:00:00,9.98
1478,209,2023-10-05 08:00:00,2.8
1479,209,2023-10-05 16:00:00,8.89
1480,209,2023-10-06 00:00:00,3.43
1481,209,2023-10-06 08:00:00,8.52
1482,209,2023-10-06 16:00:00,8.39
1483,209,2023-10-07 00:00:00,7.63
1484,209,2023-10-07 08:00:00,7.42
1485,209,2023-10-07 16:00:00,2.86
1486,209,2023-10-08 00:00:00,3.91
1487,209,2023-10-08 08:00:00,5.5
1488,209,2023-10-08 16:00:00,9.91
1489,209,2023-10-09 00:00:00,2.39
1490,209,2023-10-09 08:00:00,5.21
1491,209,2023-10-09 16:00:00,0.68
1492,209,2023-10-10 00:00:00,8.88
1493,209,2023-10-10 08:00:00,9.47
1494,209,2023-10-10 16:00:00,3.73
1495,209,2023-10-11 00:00:00,8.48
1496,209,2023-10-11 08:00:00,3.31
1497,209,2023-10-11 16:00:00,1.48
1498,209,2023-10-12 00:00:00,5.27
1499,209,2023-10-12 08:00:00,3.42
1500,209,2023-10-12 16:00:00,8.04
1501,209,2023-10-13 00:00:00,3.15
1502,209,2023-10-13 08:00:00,3.74
1503,209,2023-10-13 16:00:00,8.85
1504,209,2023-10-14 00:00:00,9.14
1505,209,2023-10-14 08:00:00,7.0
1506,209,2023-10-14 16:00:00,9.22
1507,209,2023-10-15 00:00:00,2.88
1508,209,2023-10-15 08:00:00,8.64
1509,209,2023-10-15 16:00:00,0.97
1510,209,2023-10-16 00:00:00,5.6
1511,209,2023-10-16 08:00:00,7.38
1512,209,2023-10-16 16:00:00,1.35
1513,209,2023-10-17 00:00:00,7.12
1514,209,2023-10-17 08:00:00,1.84
1515,209,2023-10-17 16:00:00,4.61
1516,209,2023-10-18 00:00:00,1.57
1517,209,2023-10-18 08:00:00,1.7
1518,209,2023-10-18 16:00:00,4.29
1519,209,2023-10-19 00:00:00,1.12
1520,209,2023-10-19 08:00:00,1.04
1521,209,2023-10-19 16:00:00,4.87
1522,209,2023-10-20 00:00:00,3.33
1523,209,2023-10-20 08:00:00,6.45
1524,209,2023-10-20 16:00:00,9.06
1525,209,2023-10-21 00:00:00,4.45
1526,209,2023-10-21 08:00:00,4.79
1527,209,2023-10-21 16:00:00,3.49
1528,209,2023-10-22 00:00:00,5.14
1529,209,2023-10-22 08:00:00,4.51
1530,209,2023-10-22 16:00:00,0.63
1531,209,2023-10-23 00:00:00,2.09
1532,209,2023-10-23 08:00:00,6.66
1533,209,2023-10-23 16:00:00,8.67
1534,209,2023-10-24 00:00:00,4.09
1535,209,2023-10-24 08:00:00,7.85
1536,209,2023-10-24 16:00:00,2.83
1537,209,2023-10-25 00:00:00,9.15
1538,209,2023-10-25 08:00:00,0.9
1539,209,2023-10-25 16:00:00,3.56
1540,209,2023-10-26 00:00:00,0.65
1541,209,2023-10-26 08:00:00,5.19
1542,209,2023-10-26 16:00:00,5.87
1543,209,2023-10-27 00:00:00,6.28
1544,209,2023-10-27 08:00:00,2.55
1545,209,2023-10-27 16:00:00,2.39
1546,209,2023-10-28 00:00:00,5.48
1547,209,2023-10-28 08:00:00,4.28
1548,209,2023-10-28 16:00:00,2.23
1549,209,2023-10-29 00:00:00,4.82
1550,209,2023-10-29 08:00:00,8.63
1551,209,2023-10-29 16:00:00,1.6
1552,209,2023-10-30 00:00:00,9.4
1553,209,2023-10-30 08:00:00,3.45
1554,209,2023-10-30 16:00:00,8.71
1555,209,2023-10-31 00:00:00,9.97
1556,209,2023-10-31 08:00:00,5.39
1557,209,2023-10-31 16:00:00,9.76
1558,209,2023-11-01 00:00:00,8.65
1559,209,2023-11-01 08:00:00,4.08
1560,209,2023-11-01 16:00:00,8.49
1561,209,2023-11-02 00:00:00,8.58
1562,209,2023-11-02 08:00:00,8.08
1563,209,2023-11-02 16:00:00,8.2
1564,209,2023-11-03 00:00:00,4.23
1565,209,2023-11-03 08:00:00,9.07
1566,209,2023-11-03 16:00:00,1.44
1567,209,2023-11-04 00:00:00,5.85
1568,209,2023-11-04 08:00:00,7.72
1569,209,2023-11-04 16:00:00,4.04
1570,209,2023-11-05 00:00:00,2.46
1571,209,2023-11-05 08:00:00,5.42
1572,209,2023-11-05 16:00:00,8.0
1573,209,2023-11-06 00:00:00,1.34
1574,209,2023-11-06 08:00:00,2.71
1575,209,2023-11-06 16:00:00,8.05
1576,209,2023-11-07 00:00:00,3.19
1577,209,2023-11-07 08:00:00,3.1
1578,209,2023-11-07 16:00:00,8.21
1579,209,2023-11-08 00:00:00,1.35
1580,209,2023-11-08 08:00:00,8.7
1581,209,2023-11-08 16:00:00,0.71
1582,209,2023-11-09 00:00:00,5.59
1583,209,2023-11-09 08:00:00,7.09
1584,209,2023-11-09 16:00:00,2.05
1585,209,2023-11-10 00:00:00,5.47
1586,209,2023-11-10 08:00:00,6.22
1587,209,2023-11-10 16:00:00,5.86
1588,209,2023-11-11 00:00:00,0.61
1589,209,2023-11-11 08:00:00,5.64
1590,209,2023-11-11 16:00:00,7.58
1591,209,2023-11-12 00:00:00,2.8
1592,209,2023-11-12 08:00:00,4.37
1593,209,2023-11-12 16:00:00,9.98
1594,209,2023-11-13 00:00:00,4.81
1595,209,2023-11-13 08:00:00,7.82
1596,209,2023-11-13 16:00:00,7.37
1597,209,2023-11-14 00:00:00,8.76
1598,209,2023-11-14 08:00:00,4.18
1599,209,2023-11-14 16:00:00,6.83
1600,209,2023-11-15 00:00:00,4.16
1601,209,2023-11-15 08:00:00,8.39
1602,209,2023-11-15 16:00:00,6.8
1603,209,2023-11-16 00:00:00,2.35
1604,209,2023-11-16 08:00:00,1.05
1605,209,2023-11-16 16:00:00,6.47
1606,209,2023-11-17 00:00:00,1.86
1607,209,2023-11-17 08:00:00,7.3
1608,209,2023-11-17 16:00:00,3.99
1609,209,2023-11-18 00:00:00,1.94
1610,209,2023-11-18 08:00:00,9.65
1611,209,2023-11-18 16:00:00,7.16
1612,209,2023-11-19 00:00:00,4.37
1613,209,2023-11-19 08:00:00,5.71
1614,209,2023-11-19 16:00:00,4.91
1615,209,2023-11-20 00:00:00,5.19
1616,209,2023-11-20 08:00:00,4.26
1617,209,2023-11-20 16:00:00,3.14
1618,209,2023-11-21 00:00:00,8.45
1619,209,2023-11-21 08:00:00,2.93
1620,209,2023-11-21 16:00:00,1.08
1621,209,2023-11-22 00:00:00,6.93
1622,209,2023-11-22 08:00:00,2.35
1623,209,2023-11-22 16:00:00,3.11
1624,209,2023-11-23 00:00:00,5.52
1625,209,2023-11-23 08:00:00,7.54
1626,209,2023-11-23 16:00:00,7.8
1627,209,2023-11-24 00:00:00,3.65
1628,209,2023-11-24 08:00:00,6.58
1629,209,2023-11-24 16:00:00,9.64
1630,209,2023-11-25 00:00:00,6.47
1631,209,2023-11-25 08:00:00,0.71
1632,209,2023-11-25 16:00:00,4.72
1633,209,2023-11-26 00:00:00,7.2
1634,209,2023-11-26 08:00:00,1.0
1635,209,2023-11-26 16:00:00,3.1
1636,209,2023-11-27 00:00:00,5.71
1637,209,2023-11-27 08:00:00,4.08
1638,209,2023-11-27 16:00:00,7.45
1639,209,2023-11-28 00:00:00,8.95
1640,209,2023-11-28 08:00:00,2.76
1641,209,2023-11-28 16:00:00,4.09
1642,209,2023-11-29 00:00:00,3.7
1643,209,2023-11-29 08:00:00,4.07
1644,209,2023-11-29 16:00:00,8.99
1645,209,2023-11-30 00:00:00,4.28
1646,209,2023-11-30 08:00:00,4.6
1647,209,2023-11-30 16:00:00,9.36
1648,210,2023-10-01 00:00:00,4.1
1649,210,2023-10-01 08:00:00,7.86
1650,210,2023-10-01 16:00:00,6.03
1651,210,2023-10-02 00:00:00,9.16
1652,210,2023-10-02 08:00:00,9.34
1653,210,2023-10-02 16:00:00,7.84
1654,210,2023-10-03 00:00:00,8.87
1655,210,2023-10-03 08:00:00,8.8
1656,210,2023-10-03 16:00:00,8.91
1657,210,2023-10-04 00:00:00,9.76
1658,210,2023-10-04 08:00:00,7.98
1659,210,2023-10-04 16:00:00,1.54
1660,210,2023-10-05 00:00:00,7.6
1661,210,2023-10-05 08:00:00,2.72
1662,210,2023-10-05 16:00:00,6.73
1663,210,2023-10-06 00:00:00,8.63
1664,210,2023-10-06 08:00:00,1.55
1665,210,2023-10-06 16:00:00,2.97
1666,210,2023-10-07 00:00:00,7.16
1667,210,2023-10-07 08:00:00,3.7
1668,210,2023-10-07 16:00:00,7.02
1669,210,2023-10-08 00:00:00,1.01
1670,210,2023-10-08 08:00:00,7.78
1671,210,2023-10-08 16:00:00,2.87
1672,210,2023-10-09 00:00:00,5.38
1673,210,2023-10-09 08:00:00,6.38
1674,210,2023-10-09 16:00:00,1.5
1675,210,2023-10-10 00:00:00,4.45
1676,210,2023-10-10 08:00:00,3.59
1677,210,2023-10-10 16:00:00,3.14
1678,210,2023-10-11 00:00:00,2.3
1679,210,2023-10-11 08:00:00,8.43
1680,210,2023-10-11 16:00:00,1.39
1681,210,2023-10-12 00:00:00,8.39
1682,210,2023-10-12 08:00:00,5.95
1683,210,2023-10-12 16:00:00,9.56
1684,210,2023-10-13 00:00:00,9.75
1685,210,2023-10-13 08:00:00,2.22
1686,210,2023-10-13 16:00:00,9.04
1687,210,2023-10-14 00:00:00,5.76
1688,210,2023-10-14 08:00:00,9.45
1689,210,2023-10-14 16:00:00,6.12
1690,210,2023-10-15 00:00:00,2.82
1691,210,2023-10-15 08:00:00,2.82
1692,210,2023-10-15 16:00:00,2.38
1693,210,2023-10-16 00:00:00,6.07
1694,210,2023-10-16 08:00:00,6.56
1695,210,2023-10-16 16:00:00,5.04
1696,210,2023-10-17 00:00:00,7.12
1697,210,2023-10-17 08:00:00,7.03
1698,210,2023-10-17 16:00:00,4.03
1699,210,2023-10-18 00:00:00,2.87
1700,210,2023-10-18 08:00:00,3.87
1701,210,2023-10-18 16:00:00,5.67
1702,210,2023-10-19 00:00:00,4.05
1703,210,2023-10-19 08:00:00,1.46
1704,210,2023-10-19 16:00:00,9.94
1705,210,2023-10-20 00:00:00,5.58
1706,210,2023-10-20 08:00:00,9.5
1707,210,2023-10-20 16:00:00,4.63
1708,210,2023-10-21 00:00:00,5.2
1709,210,2023-10-21 08:00:00,1.39
1710,210,2023-10-21 16:00:00,3.59
1711,210,2023-10-22 00:00:00,3.17
1712,210,2023-10-22 08:00:00,6.36
1713,210,2023-10-22 16:00:00,7.01
1714,210,2023-10-23 00:00:00,3.65
1715,210,2023-10-23 08:00:00,7.64
1716,210,2023-10-23 16:00:00,6.94
1717,210,2023-10-24 00:00:00,0.74
1718,210,2023-10-24 08:00:00,0.97
1719,210,2023-10-24 16:00:00,8.56
1720,210,2023-10-25 00:00:00,8.06
1721,210,2023-10-25 08:00:00,6.38
1722,210,2023-10-25 16:00:00,4.87
1723,210,2023-10-26 00:00:00,5.63
1724,210,2023-10-26 08:00:00,4.76
1725,210,2023-10-26 16:00:00,5.33
1726,210,2023-10-27 00:00:00,0.64
1727,210,2023-10-27 08:00:00,4.47
1728,210,2023-10-27 16:00:00,5.18
1729,210,2023-10-28 00:00:00,5.4
1730,210,2023-10-28 08:00:00,5.58
1731,210,2023-10-28 16:00:00,4.58
1732,210,2023-10-29 00:00:00,9.77
1733,210,2023-10-29 08:00:00,8.0
1734,210,2023-10-29 16:00:00,4.92
1735,210,2023-10-30 00:00:00,4.9
1736,210,2023-10-30 08:00:00,7.63
1737,210,2023-10-30 16:00:00,8.15
1738,210,2023-10-31 00:00:00,9.22
1739,210,2023-10-31 08:00:00,1.42
1740,210,2023-10-31 16:00:00,8.29
1741,210,2023-11-01 00:00:00,6.06
1742,210,2023-11-01 08:00:00,4.19
1743,210,2023-11-01 16:00:00,5.36
1744,210,2023-11-02 00:00:00,0.74
1745,210,2023-11-02 08:00:00,1.05
1746,210,2023-11-02 16:00:00,2.59
1747,210,2023-11-03 00:00:00,2.25
1748,210,2023-11-03 08:00:00,9.82
1749,210,2023-11-03 16:00:00,9.62
1750,210,2023-11-04 00:00:00,9.62
1751,210,2023-11-04 08:00:00,6.29
1752,210,2023-11-04 16:00:00,7.45
1753,210,2023-11-05 00:00:00,8.25
1754,210,2023-11-05 08:00:00,0.61
1755,210,2023-11-05 16:00:00,6.99
1756,210,2023-11-06 00:00:00,7.78
1757,210,2023-11-06 08:00:00,1.64
1758,210,2023-11-06 16:00:00,7.02
1759,210,2023-11-07 00:00:00,8.55
1760,210,2023-11-07 08:00:00,7.74
1761,210,2023-11-07 16:00:00,5.95
1762,210,2023-11-08 00:00:00,6.13
1763,210,2023-11-08 08:00:00,9.46
1764,210,2023-11-08 16:00:00,4.58
1765,210,2023-11-09 00:00:00,2.32
1766,210,2023-11-09 08:00:00,8.6
1767,210,2023-11-09 16:00:00,5.42
1768,210,2023-11-10 00:00:00,2.85
1769,210,2023-11-10 08:00:00,8.49
1770,210,2023-11-10 16:00:00,6.18
1771,210,2023-11-11 00:00:00,9.04
1772,210,2023-11-11 08:00:00,5.54
1773,210,2023-11-11 16:00:00,5.02
1774,210,2023-11-12 00:00:00,8.11
1775,210,2023-11-12 08:00:00,4.14
1776,210,2023-11-12 16:00:00,9.8
1777,210,2023-11-13 00:00:00,2.31
1778,210,2023-11-13 08:00:00,9.67
1779,210,2023-11-13 16:00:00,8.5
1780,210,2023-11-14 00:00:00,9.32
1781,210,2023-11-14 08:00:00,2.8
1782,210,2023-11-14 16:00:00,7.08
1783,210,2023-11-15 00:00:00,7.63
1784,210,2023-11-15 08:00:00,3.28
1785,210,2023-11-15 16:00:00,2.49
1786,210,2023-11-16 00:00:00,7.69
1787,210,2023-11-16 08:00:00,5.23
1788,210,2023-11-16 16:00:00,7.18
1789,210,2023-11-17 00:00:00,4.18
1790,210,2023-11-17 08:00:00,7.52
1791,210,2023-11-17 16:00:00,8.47
1792,210,2023-11-18 00:00:00,3.23
1793,210,2023-11-18 08:00:00,4.02
1794,210,2023-11-18 16:00:00,4.02
1795,210,2023-11-19 00:00:00,8.8
1796,210,2023-11-19 08:00:00,6.69
1797,210,2023-11-19 16:00:00,7.24
1798,210,2023-11-20 00:00:00,7.3
1799,210,2023-11-20 08:00:00,5.78
1800,210,2023-11-20 16:00:00,5.71
1801,210,2023-11-21 00:00:00,2.05
1802,210,2023-11-21 08:00:00,3.51
1803,210,2023-11-21 16:00:00,3.48
1804,210,2023-11-22 00:00:00,5.84
1805,210,2023-11-22 08:00:00,2.2
1806,210,2023-11-22 16:00:00,6.45
1807,210,2023-11-23 00:00:00,6.12
1808,210,2023-11-23 08:00:00,2.35
1809,210,2023-11-23 16:00:00,8.19
1810,210,2023-11-24 00:00:00,4.31
1811,210,2023-11-24 08:00:00,6.47
1812,210,2023-11-24 16:00:00,1.55
1813,210,2023-11-25 00:00:00,4.71
1814,210,2023-11-25 08:00:00,5.53
1815,210,2023-11-25 16:00:00,0.63
1816,210,2023-11-26 00:00:00,9.5
1817,210,2023-11-26 08:00:00,5.34
1818,210,2023-11-26 16:00:00,6.11
1819,210,2023-11-27 00:00:00,1.37
1820,210,2023-11-27 08:00:00,1.28
1821,210,2023-11-27 16:00:00,9.55
1822,210,2023-11-28 00:00:00,9.94
1823,210,2023-11-28 08:00:00,9.09
1824,210,2023-11-28 16:00:00,6.56
1825,210,2023-11-29 00:00:00,9.42
1826,210,2023-11-29 08:00:00,7.76
1827,210,2023-11-29 16:00:00,0.56
1828,210,2023-11-30 00:00:00,5.53
1829,210,2023-11-30 08:00:00,2.85
1830,210,2023-11-30 16:00:00,5.41
1831,211,2023-10-01 00:00:00,3.77
1832,211,2023-10-01 08:00:00,5.17
1833,211,2023-10-01 16:00:00,1.04
1834,211,2023-10-02 00:00:00,1.79
1835,211,2023-10-02 08:00:00,1.24
1836,211,2023-10-02 16:00:00,8.55
1837,211,2023-10-03 00:00:00,1.42
1838,211,2023-10-03 08:00:00,8.99
1839,211,2023-10-03 16:00:00,3.64
1840,211,2023-10-04 00:00:00,3.44
1841,211,2023-10-04 08:00:00,9.23
1842,211,2023-10-04 16:00:00,2.4
1843,211,2023-10-05 00:00:00,9.53
1844,211,2023-10-05 08:00:00,2.82
1845,211,2023-10-05 16:00:00,0.57
1846,211,2023-10-06 00:00:00,7.76
1847,211,2023-10-06 08:00:00,8.34
1848,211,2023-10-06 16:00:00,4.78
1849,211,2023-10-07 00:00:00,1.81
1850,211,2023-10-07 08:00:00,7.16
1851,211,2023-10-07 16:00:00,2.38
1852,211,2023-10-08 00:00:00,3.04
1853,211,2023-10-08 08:00:00,5.76
1854,211,2023-10-08 16:00:00,5.81
1855,211,2023-10-09 00:00:00,4.19
1856,211,2023-10-09 08:00:00,5.32
1857,211,2023-10-09 16:00:00,9.97
1858,211,2023-10-10 00:00:00,5.71
1859,211,2023-10-10 08:00:00,2.83
1860,211,2023-10-10 16:00:00,4.49
1861,211,2023-10-11 00:00:00,1.31
1862,211,2023-10-11 08:00:00,5.51
1863,211,2023-10-11 16:00:00,9.01
1864,211,2023-10-12 00:00:00,6.42
1865,211,2023-10-12 08:00:00,2.04
1866,211,2023-10-12 16:00:00,3.62
1867,211,2023-10-13 00:00:00,7.71
1868,211,2023-10-13 08:00:00,7.33
1869,211,2023-10-13 16:00:00,5.21
1870,211,2023-10-14 00:00:00,3.98
1871,211,2023-10-14 08:00:00,2.88
1872,211,2023-10-14 16:00:00,9.0
1873,211,2023-10-15 00:00:00,3.89
1874,211,2023-10-15 08:00:00,5.2
1875,211,2023-10-15 16:00:00,2.19
1876,211,2023-10-16 00:00:00,4.4
1877,211,2023-10-16 08:00:00,6.08
1878,211,2023-10-16 16:00:00,8.08
1879,211,2023-10-17 00:00:00,6.86
1880,211,2023-10-17 08:00:00,7.37
1881,211,2023-10-17 16:00:00,1.67
1882,211,2023-10-18 00:00:00,5.37
1883,211,2023-10-18 08:00:00,1.18
1884,211,2023-10-18 16:00:00,9.26
1885,211,2023-10-19 00:00:00,1.79
1886,211,2023-10-19 08:00:00,2.19
1887,211,2023-10-19 16:00:00,7.31
1888,211,2023-10-20 00:00:00,9.79
1889,211,2023-10-20 08:00:00,2.69
1890,211,2023-10-20 16:00:00,5.44
1891,211,2023-10-21 00:00:00,3.43
1892,211,2023-10-21 08:00:00,3.87
1893,211,2023-10-21 16:00:00,9.45
1894,211,2023-10-22 00:00:00,9.97
1895,211,2023-10-22 08:00:00,0.73
1896,211,2023-10-22 16:00:00,5.53
1897,211,2023-10-23 00:00:00,0.59
1898,211,2023-10-23 08:00:00,2.95
1899,211,2023-10-23 16:00:00,6.31
1900,211,2023-10-24 00:00:00,3.63
1901,211,2023-10-24 08:00:00,2.85
1902,211,2023-10-24 16:00:00,4.4
1903,211,2023-10-25 00:00:00,3.67
1904,211,2023-10-25 08:00:00,3.3
1905,211,2023-10-25 16:00:00,0.95
1906,211,2023-10-26 00:00:00,1.99
1907,211,2023-10-26 08:00:00,7.18
1908,211,2023-10-26 16:00:00,6.82
1909,211,2023-10-27 00:00:00,6.59
1910,211,2023-10-27 08:00:00,3.01
1911,211,2023-10-27 16:00:00,8.0
1912,211,2023-10-28 00:00:00,3.05
1913,211,2023-10-28 08:00:00,4.87
1914,211,2023-10-28 16:00:00,1.39
1915,211,2023-10-29 00:00:00,9.75
1916,211,2023-10-29 08:00:00,2.8
1917,211,2023-10-29 16:00:00,8.52
1918,211,2023-10-30 00:00:00,4.91
1919,211,2023-10-30 08:00:00,3.97
1920,211,2023-10-30 16:00:00,9.77
1921,211,2023-10-31 00:00:00,9.75
1922,211,2023-10-31 08:00:00,3.66
1923,211,2023-10-31 16:00:00,5.21
1924,211,2023-11-01 00:00:00,9.28
1925,211,2023-11-01 08:00:00,1.24
1926,211,2023-11-01 16:00:00,5.86
1927,211,2023-11-02 00:00:00,5.73
1928,211,2023-11-02 08:00:00,2.17
1929,211,2023-11-02 16:00:00,6.28
1930,211,2023-11-03 00:00:00,1.92
1931,211,2023-11-03 08:00:00,2.12
1932,211,2023-11-03 16:00:00,5.35
1933,211,2023-11-04 00:00:00,2.12
1934,211,2023-11-04 08:00:00,2.09
1935,211,2023-11-04 16:00:00,9.78
1936,211,2023-11-05 00:00:00,2.7
1937,211,2023-11-05 08:00:00,1.93
1938,211,2023-11-05 16:00:00,0.73
1939,211,2023-11-06 00:00:00,2.17
1940,211,2023-11-06 08:00:00,9.0
1941,211,2023-11-06 16:00:00,6.01
1942,211,2023-11-07 00:00:00,7.67
1943,211,2023-11-07 08:00:00,1.09
1944,211,2023-11-07 16:00:00,3.74
1945,211,2023-11-08 00:00:00,7.56
1946,211,2023-11-08 08:00:00,5.33
1947,211,2023-11-08 16:00:00,6.2
1948,211,2023-11-09 00:00:00,8.31
1949,211,2023-11-09 08:00:00,8.94
1950,211,2023-11-09 16:00:00,3.18
1951,211,2023-11-10 00:00:00,0.93
1952,211,2023-11-10 08:00:00,1.12
1953,211,2023-11-10 16:00:00,1.5
1954,211,2023-11-11 00:00:00,4.55
1955,211,2023-11-11 08:00:00,1.82
1956,211,2023-11-11 16:00:00,4.44
1957,211,2023-11-12 00:00:00,9.85
1958,211,2023-11-12 08:00:00,9.11
1959,211,2023-11-12 16:00:00,3.89
1960,211,2023-11-13 00:00:00,4.76
1961,211,2023-11-13 08:00:00,2.22
1962,211,2023-11-13 16:00:00,8.04
1963,211,2023-11-14 00:00:00,8.9
1964,211,2023-11-14 08:00:00,3.77
1965,211,2023-11-14 16:00:00,1.62
1966,211,2023-11-15 00:00:00,7.43
1967,211,2023-11-15 08:00:00,5.89
1968,211,2023-11-15 16:00:00,6.12
1969,211,2023-11-16 00:00:00,2.32
1970,211,2023-11-16 08:00:00,4.31
1971,211,2023-11-16 16:00:00,4.16
1972,211,2023-11-17 00:00:00,6.48
1973,211,2023-11-17 08:00:00,1.09
1974,211,2023-11-17 16:00:00,6.85
1975,211,2023-11-18 00:00:00,2.81
1976,211,2023-11-18 08:00:00,8.32
1977,211,2023-11-18 16:00:00,8.25
1978,211,2023-11-19 00:00:00,8.83
1979,211,2023-11-19 08:00:00,4.11
1980,211,2023-11-19 16:00:00,8.24
1981,211,2023-11-20 00:00:00,3.93
1982,211,2023-11-20 08:00:00,2.62
1983,211,2023-11-20 16:00:00,1.38
1984,211,2023-11-21 00:00:00,7.88
1985,211,2023-11-21 08:00:00,2.96
1986,211,2023-11-21 16:00:00,9.07
1987,211,2023-11-22 00:00:00,5.77
1988,211,2023-11-22 08:00:00,9.78
1989,211,2023-11-22 16:00:00,9.17
1990,211,2023-11-23 00:00:00,5.61
1991,211,2023-11-23 08:00:00,4.21
1992,211,2023-11-23 16:00:00,3.16
1993,211,2023-11-24 00:00:00,1.3
1994,211,2023-11-24 08:00:00,4.0
1995,211,2023-11-24 16:00:00,4.4
1996,211,2023-11-25 00:00:00,7.23
1997,211,2023-11-25 08:00:00,3.52
1998,211,2023-11-25 16:00:00,1.16
1999,211,2023-11-26 00:00:00,7.46
2000,211,2023-11-26 08:00:00,8.55
2001,211,2023-11-26 16:00:00,7.85
2002,211,2023-11-27 00:00:00,5.78
2003,211,2023-11-27 08:00:00,2.87
2004,211,2023-11-27 16:00:00,4.63
2005,211,2023-11-28 00:00:00,6.57
2006,211,2023-11-28 08:00:00,1.69
2007,211,2023-11-28 16:00:00,7.07
2008,211,2023-11-29 00:00:00,6.97
2009,211,2023-11-29 08:00:00,1.71
2010,211,2023-11-29 16:00:00,7.76
2011,211,2023-11-30 00:00:00,6.22
2012,211,2023-11-30 08:00:00,2.85
2013,211,2023-11-30 16:00:00,3.61
2014,212,2023-10-01 00:00:00,9.73
2015,212,2023-10-01 08:00:00,9.46
2016,212,2023-10-01 16:00:00,3.84
2017,212,2023-10-02 00:00:00,4.88
2018,212,2023-10-02 08:00:00,7.89
2019,212,2023-10-02 16:00:00,6.22
2020,212,2023-10-03 00:00:00,8.95
2021,212,2023-10-03 08:00:00,3.92
2022,212,2023-10-03 16:00:00,0.85
2023,212,2023-10-04 00:00:00,5.32
2024,212,2023-10-04 08:00:00,3.22
2025,212,2023-10-04 16:00:00,1.25
2026,212,2023-10-05 00:00:00,7.48
2027,212,2023-10-05 08:00:00,0.77
2028,212,2023-10-05 16:00:00,8.98
2029,212,2023-10-06 00:00:00,1.17
2030,212,2023-10-06 08:00:00,1.41
2031,212,2023-10-06 16:00:00,9.28
2032,212,2023-10-07 00:00:00,2.8
2033,212,2023-10-07 08:00:00,9.76
2034,212,2023-10-07 16:00:00,3.73
2035,212,2023-10-08 00:00:00,6.46
2036,212,2023-10-08 08:00:00,9.81
2037,212,2023-10-08 16:00:00,2.52
2038,212,2023-10-09 00:00:00,4.88
